market_slug,asset_id,market_id,price,size,side,timestamp
mlb-mil-chc-2025-06-17,76440473074388722537799893602404687230922238288182630419521127770642474448937,552798,0.42,55.42,bid,1750209907302
mlb-mil-chc-2025-06-17,5899348323059455657630528606815138588415095483052205208567031442326527433126,552798,0.55,55.42,bid,1750209907302
mlb-mil-chc-2025-06-17,5899348323059455657630528606815138588415095483052205208567031442326527433126,552798,0.55,26.58,bid,1750209907302
mlb-mil-chc-2025-06-17,76440473074388722537799893602404687230922238288182630419521127770642474448937,552798,0.43,26.58,bid,1750209907302
mlb-mil-chc-2025-06-17,76440473074388722537799893602404687230922238288182630419521127770642474448937,552798,0.42,55.42,bid,1750209907599
mlb-mil-chc-2025-06-17,5899348323059455657630528606815138588415095483052205208567031442326527433126,552798,0.55,55.42,bid,1750209907599
mlb-mil-chc-2025-06-17,5899348323059455657630528606815138588415095483052205208567031442326527433126,552798,0.55,26.58,bid,1750209907599
mlb-mil-chc-2025-06-17,76440473074388722537799893602404687230922238288182630419521127770642474448937,552798,0.43,26.58,bid,1750209907599
mlb-mil-chc-2025-06-17,76440473074388722537799893602404687230922238288182630419521127770642474448937,552798,0.42,55.42,bid,1750209908338
mlb-mil-chc-2025-06-17,5899348323059455657630528606815138588415095483052205208567031442326527433126,552798,0.55,55.42,bid,1750209908338
mlb-mil-chc-2025-06-17,5899348323059455657630528606815138588415095483052205208567031442326527433126,552798,0.55,26.58,bid,1750209908338
mlb-mil-chc-2025-06-17,76440473074388722537799893602404687230922238288182630419521127770642474448937,552798,0.43,26.58,bid,1750209908338
mlb-mil-chc-2025-06-17,76440473074388722537799893602404687230922238288182630419521127770642474448937,552798,0.42,55.42,bid,1750209908609
mlb-mil-chc-2025-06-17,5899348323059455657630528606815138588415095483052205208567031442326527433126,552798,0.55,55.42,bid,1750209908609
mlb-mil-chc-2025-06-17,5899348323059455657630528606815138588415095483052205208567031442326527433126,552798,0.55,26.58,bid,1750209908609
mlb-mil-chc-2025-06-17,76440473074388722537799893602404687230922238288182630419521127770642474448937,552798,0.43,26.58,bid,1750209908609
mlb-mil-chc-2025-06-17,76440473074388722537799893602404687230922238288182630419521127770642474448937,552798,0.42,55.42,bid,1750209909009
mlb-mil-chc-2025-06-17,5899348323059455657630528606815138588415095483052205208567031442326527433126,552798,0.55,55.42,bid,1750209909009
mlb-mil-chc-2025-06-17,5899348323059455657630528606815138588415095483052205208567031442326527433126,552798,0.55,26.58,bid,1750209909009
mlb-mil-chc-2025-06-17,76440473074388722537799893602404687230922238288182630419521127770642474448937,552798,0.43,26.58,bid,1750209909009
mlb-mil-chc-2025-06-17,76440473074388722537799893602404687230922238288182630419521127770642474448937,552798,0.42,55.42,bid,1750209909091
mlb-mil-chc-2025-06-17,5899348323059455657630528606815138588415095483052205208567031442326527433126,552798,0.55,55.42,bid,1750209909091
mlb-mil-chc-2025-06-17,5899348323059455657630528606815138588415095483052205208567031442326527433126,552798,0.55,26.58,bid,1750209909091
mlb-mil-chc-2025-06-17,76440473074388722537799893602404687230922238288182630419521127770642474448937,552798,0.43,26.58,bid,1750209909091
mlb-mil-chc-2025-06-17,76440473074388722537799893602404687230922238288182630419521127770642474448937,552798,0.42,55.42,bid,1750209909414
mlb-mil-chc-2025-06-17,5899348323059455657630528606815138588415095483052205208567031442326527433126,552798,0.55,55.42,bid,1750209909414
mlb-mil-chc-2025-06-17,5899348323059455657630528606815138588415095483052205208567031442326527433126,552798,0.55,26.58,bid,1750209909414
mlb-mil-chc-2025-06-17,76440473074388722537799893602404687230922238288182630419521127770642474448937,552798,0.43,26.58,bid,1750209909414
mlb-mil-chc-2025-06-17,76440473074388722537799893602404687230922238288182630419521127770642474448937,552798,0.42,55.42,bid,1750209910500
mlb-mil-chc-2025-06-17,5899348323059455657630528606815138588415095483052205208567031442326527433126,552798,0.55,55.42,bid,1750209910500
mlb-mil-chc-2025-06-17,5899348323059455657630528606815138588415095483052205208567031442326527433126,552798,0.55,26.58,bid,1750209910500
mlb-mil-chc-2025-06-17,76440473074388722537799893602404687230922238288182630419521127770642474448937,552798,0.43,26.58,bid,1750209910500
mlb-mil-chc-2025-06-17,76440473074388722537799893602404687230922238288182630419521127770642474448937,552798,0.42,55.42,bid,1750209911437
mlb-mil-chc-2025-06-17,5899348323059455657630528606815138588415095483052205208567031442326527433126,552798,0.55,55.42,bid,1750209911437
mlb-mil-chc-2025-06-17,5899348323059455657630528606815138588415095483052205208567031442326527433126,552798,0.55,26.58,bid,1750209911437
mlb-mil-chc-2025-06-17,76440473074388722537799893602404687230922238288182630419521127770642474448937,552798,0.43,26.58,bid,1750209911437
mlb-mil-chc-2025-06-17,76440473074388722537799893602404687230922238288182630419521127770642474448937,552798,0.42,55.42,bid,1750209911544
mlb-mil-chc-2025-06-17,5899348323059455657630528606815138588415095483052205208567031442326527433126,552798,0.55,55.42,bid,1750209911544
mlb-mil-chc-2025-06-17,5899348323059455657630528606815138588415095483052205208567031442326527433126,552798,0.55,26.58,bid,1750209911544
mlb-mil-chc-2025-06-17,76440473074388722537799893602404687230922238288182630419521127770642474448937,552798,0.43,26.58,bid,1750209911544
mlb-mil-chc-2025-06-17,76440473074388722537799893602404687230922238288182630419521127770642474448937,552798,0.42,55.42,bid,1750209911637
mlb-mil-chc-2025-06-17,5899348323059455657630528606815138588415095483052205208567031442326527433126,552798,0.55,55.42,bid,1750209911637
mlb-mil-chc-2025-06-17,5899348323059455657630528606815138588415095483052205208567031442326527433126,552798,0.55,26.58,bid,1750209911637
mlb-mil-chc-2025-06-17,76440473074388722537799893602404687230922238288182630419521127770642474448937,552798,0.43,26.58,bid,1750209911637
mlb-mil-chc-2025-06-17,76440473074388722537799893602404687230922238288182630419521127770642474448937,552798,0.42,55.42,bid,1750209911728
mlb-mil-chc-2025-06-17,5899348323059455657630528606815138588415095483052205208567031442326527433126,552798,0.55,55.42,bid,1750209911728
mlb-mil-chc-2025-06-17,5899348323059455657630528606815138588415095483052205208567031442326527433126,552798,0.55,26.58,bid,1750209911728
mlb-mil-chc-2025-06-17,76440473074388722537799893602404687230922238288182630419521127770642474448937,552798,0.43,26.58,bid,1750209911728
mlb-mil-chc-2025-06-17,76440473074388722537799893602404687230922238288182630419521127770642474448937,552798,0.42,55.42,bid,1750209921076
mlb-mil-chc-2025-06-17,5899348323059455657630528606815138588415095483052205208567031442326527433126,552798,0.55,55.42,bid,1750209921076
mlb-mil-chc-2025-06-17,5899348323059455657630528606815138588415095483052205208567031442326527433126,552798,0.55,26.58,bid,1750209921076
mlb-mil-chc-2025-06-17,76440473074388722537799893602404687230922238288182630419521127770642474448937,552798,0.43,26.58,bid,1750209921076
mlb-mil-chc-2025-06-17,76440473074388722537799893602404687230922238288182630419521127770642474448937,552798,0.42,55.42,bid,1750209921886
mlb-mil-chc-2025-06-17,5899348323059455657630528606815138588415095483052205208567031442326527433126,552798,0.55,55.42,bid,1750209921886
mlb-mil-chc-2025-06-17,5899348323059455657630528606815138588415095483052205208567031442326527433126,552798,0.55,26.58,bid,1750209921886
mlb-mil-chc-2025-06-17,76440473074388722537799893602404687230922238288182630419521127770642474448937,552798,0.43,26.58,bid,1750209921886
mlb-mil-chc-2025-06-17,76440473074388722537799893602404687230922238288182630419521127770642474448937,552798,0.42,55.42,bid,1750209922888
mlb-mil-chc-2025-06-17,5899348323059455657630528606815138588415095483052205208567031442326527433126,552798,0.55,55.42,bid,1750209922888
mlb-mil-chc-2025-06-17,5899348323059455657630528606815138588415095483052205208567031442326527433126,552798,0.55,26.58,bid,1750209922888
mlb-mil-chc-2025-06-17,76440473074388722537799893602404687230922238288182630419521127770642474448937,552798,0.43,26.58,bid,1750209922888
mlb-mil-chc-2025-06-17,76440473074388722537799893602404687230922238288182630419521127770642474448937,552798,0.42,55.42,bid,1750209923240
mlb-mil-chc-2025-06-17,5899348323059455657630528606815138588415095483052205208567031442326527433126,552798,0.55,55.42,bid,1750209923240
mlb-mil-chc-2025-06-17,5899348323059455657630528606815138588415095483052205208567031442326527433126,552798,0.55,26.58,bid,1750209923240
mlb-mil-chc-2025-06-17,76440473074388722537799893602404687230922238288182630419521127770642474448937,552798,0.43,26.58,bid,1750209923240
mlb-mil-chc-2025-06-17,76440473074388722537799893602404687230922238288182630419521127770642474448937,552798,0.42,55.42,bid,1750209923357
mlb-mil-chc-2025-06-17,5899348323059455657630528606815138588415095483052205208567031442326527433126,552798,0.55,55.42,bid,1750209923357
mlb-mil-chc-2025-06-17,5899348323059455657630528606815138588415095483052205208567031442326527433126,552798,0.55,26.58,bid,1750209923357
mlb-mil-chc-2025-06-17,76440473074388722537799893602404687230922238288182630419521127770642474448937,552798,0.43,26.58,bid,1750209923357
mlb-mil-chc-2025-06-17,76440473074388722537799893602404687230922238288182630419521127770642474448937,552798,0.42,55.42,bid,1750209923555
mlb-mil-chc-2025-06-17,5899348323059455657630528606815138588415095483052205208567031442326527433126,552798,0.55,55.42,bid,1750209923555
mlb-mil-chc-2025-06-17,5899348323059455657630528606815138588415095483052205208567031442326527433126,552798,0.55,26.58,bid,1750209923555
mlb-mil-chc-2025-06-17,76440473074388722537799893602404687230922238288182630419521127770642474448937,552798,0.43,26.58,bid,1750209923555
mlb-mil-chc-2025-06-17,76440473074388722537799893602404687230922238288182630419521127770642474448937,552798,0.42,55.42,bid,1750209923636
mlb-mil-chc-2025-06-17,5899348323059455657630528606815138588415095483052205208567031442326527433126,552798,0.55,55.42,bid,1750209923636
mlb-mil-chc-2025-06-17,5899348323059455657630528606815138588415095483052205208567031442326527433126,552798,0.55,26.58,bid,1750209923636
mlb-mil-chc-2025-06-17,76440473074388722537799893602404687230922238288182630419521127770642474448937,552798,0.43,26.58,bid,1750209923636
mlb-mil-chc-2025-06-17,76440473074388722537799893602404687230922238288182630419521127770642474448937,552798,0.42,55.42,bid,1750209923769
mlb-mil-chc-2025-06-17,5899348323059455657630528606815138588415095483052205208567031442326527433126,552798,0.55,55.42,bid,1750209923769
mlb-mil-chc-2025-06-17,5899348323059455657630528606815138588415095483052205208567031442326527433126,552798,0.55,26.58,bid,1750209923769
mlb-mil-chc-2025-06-17,76440473074388722537799893602404687230922238288182630419521127770642474448937,552798,0.43,26.58,bid,1750209923769
mlb-mil-chc-2025-06-17,76440473074388722537799893602404687230922238288182630419521127770642474448937,552798,0.42,55.42,bid,1750209923862
mlb-mil-chc-2025-06-17,5899348323059455657630528606815138588415095483052205208567031442326527433126,552798,0.55,55.42,bid,1750209923862
mlb-mil-chc-2025-06-17,76440473074388722537799893602404687230922238288182630419521127770642474448937,552798,0.42,55.42,bid,1750209923946
mlb-mil-chc-2025-06-17,5899348323059455657630528606815138588415095483052205208567031442326527433126,552798,0.55,55.42,bid,1750209923946
mlb-mil-chc-2025-06-17,76440473074388722537799893602404687230922238288182630419521127770642474448937,552798,0.42,55.42,bid,1750209924047
mlb-mil-chc-2025-06-17,5899348323059455657630528606815138588415095483052205208567031442326527433126,552798,0.55,55.42,bid,1750209924047
mlb-mil-chc-2025-06-17,5899348323059455657630528606815138588415095483052205208567031442326527433126,552798,0.55,26.58,bid,1750209924047
mlb-mil-chc-2025-06-17,76440473074388722537799893602404687230922238288182630419521127770642474448937,552798,0.43,26.58,bid,1750209924047
mlb-mil-chc-2025-06-17,76440473074388722537799893602404687230922238288182630419521127770642474448937,552798,0.42,55.42,bid,1750209924145
mlb-mil-chc-2025-06-17,5899348323059455657630528606815138588415095483052205208567031442326527433126,552798,0.55,55.42,bid,1750209924145
mlb-mil-chc-2025-06-17,5899348323059455657630528606815138588415095483052205208567031442326527433126,552798,0.55,26.58,bid,1750209924145
mlb-mil-chc-2025-06-17,76440473074388722537799893602404687230922238288182630419521127770642474448937,552798,0.43,26.58,bid,1750209924145
mlb-mil-chc-2025-06-17,76440473074388722537799893602404687230922238288182630419521127770642474448937,552798,0.42,55.42,bid,1750209924254
mlb-mil-chc-2025-06-17,5899348323059455657630528606815138588415095483052205208567031442326527433126,552798,0.55,55.42,bid,1750209924254
mlb-mil-chc-2025-06-17,5899348323059455657630528606815138588415095483052205208567031442326527433126,552798,0.55,26.58,bid,1750209924254
mlb-mil-chc-2025-06-17,76440473074388722537799893602404687230922238288182630419521127770642474448937,552798,0.43,26.58,bid,1750209924254
mlb-mil-chc-2025-06-17,76440473074388722537799893602404687230922238288182630419521127770642474448937,552798,0.42,53.0,bid,1750209992995
mlb-mil-chc-2025-06-17,5899348323059455657630528606815138588415095483052205208567031442326527433126,552798,0.55,53.0,bid,1750209992995
mlb-mil-chc-2025-06-17,5899348323059455657630528606815138588415095483052205208567031442326527433126,552798,0.55,29.0,bid,1750209992995
mlb-mil-chc-2025-06-17,76440473074388722537799893602404687230922238288182630419521127770642474448937,552798,0.43,29.0,bid,1750209992995
mlb-mil-chc-2025-06-17,76440473074388722537799893602404687230922238288182630419521127770642474448937,552798,0.42,53.0,bid,1750209993151
mlb-mil-chc-2025-06-17,5899348323059455657630528606815138588415095483052205208567031442326527433126,552798,0.55,53.0,bid,1750209993151
mlb-mil-chc-2025-06-17,5899348323059455657630528606815138588415095483052205208567031442326527433126,552798,0.55,29.0,bid,1750209993151
mlb-mil-chc-2025-06-17,76440473074388722537799893602404687230922238288182630419521127770642474448937,552798,0.43,29.0,bid,1750209993151
mlb-mil-chc-2025-06-17,76440473074388722537799893602404687230922238288182630419521127770642474448937,552798,0.42,53.0,bid,1750209993525
mlb-mil-chc-2025-06-17,5899348323059455657630528606815138588415095483052205208567031442326527433126,552798,0.55,53.0,bid,1750209993525
mlb-mil-chc-2025-06-17,5899348323059455657630528606815138588415095483052205208567031442326527433126,552798,0.55,29.0,bid,1750209993525
mlb-mil-chc-2025-06-17,76440473074388722537799893602404687230922238288182630419521127770642474448937,552798,0.43,29.0,bid,1750209993525
mlb-mil-chc-2025-06-17,76440473074388722537799893602404687230922238288182630419521127770642474448937,552798,0.42,53.0,bid,1750209997014
mlb-mil-chc-2025-06-17,5899348323059455657630528606815138588415095483052205208567031442326527433126,552798,0.55,53.0,bid,1750209997014
mlb-mil-chc-2025-06-17,5899348323059455657630528606815138588415095483052205208567031442326527433126,552798,0.55,29.0,bid,1750209997014
mlb-mil-chc-2025-06-17,76440473074388722537799893602404687230922238288182630419521127770642474448937,552798,0.43,29.0,bid,1750209997014
mlb-mil-chc-2025-06-17,76440473074388722537799893602404687230922238288182630419521127770642474448937,552798,0.42,45.85,bid,1750209997303
mlb-mil-chc-2025-06-17,5899348323059455657630528606815138588415095483052205208567031442326527433126,552798,0.55,45.85,bid,1750209997303
mlb-mil-chc-2025-06-17,5899348323059455657630528606815138588415095483052205208567031442326527433126,552798,0.55,36.15,bid,1750209997303
mlb-mil-chc-2025-06-17,76440473074388722537799893602404687230922238288182630419521127770642474448937,552798,0.43,36.15,bid,1750209997303
mlb-mil-chc-2025-06-17,76440473074388722537799893602404687230922238288182630419521127770642474448937,552798,0.42,45.85,bid,1750209997387
mlb-mil-chc-2025-06-17,5899348323059455657630528606815138588415095483052205208567031442326527433126,552798,0.55,45.85,bid,1750209997387
mlb-mil-chc-2025-06-17,5899348323059455657630528606815138588415095483052205208567031442326527433126,552798,0.55,36.15,bid,1750209997387
mlb-mil-chc-2025-06-17,76440473074388722537799893602404687230922238288182630419521127770642474448937,552798,0.43,36.15,bid,1750209997387
mlb-mil-chc-2025-06-17,76440473074388722537799893602404687230922238288182630419521127770642474448937,552798,0.42,45.85,bid,1750209997785
mlb-mil-chc-2025-06-17,5899348323059455657630528606815138588415095483052205208567031442326527433126,552798,0.55,45.85,bid,1750209997785
mlb-mil-chc-2025-06-17,5899348323059455657630528606815138588415095483052205208567031442326527433126,552798,0.55,36.15,bid,1750209997785
mlb-mil-chc-2025-06-17,76440473074388722537799893602404687230922238288182630419521127770642474448937,552798,0.43,36.15,bid,1750209997785
mlb-mil-chc-2025-06-17,76440473074388722537799893602404687230922238288182630419521127770642474448937,552798,0.42,45.85,bid,1750209997887
mlb-mil-chc-2025-06-17,5899348323059455657630528606815138588415095483052205208567031442326527433126,552798,0.55,45.85,bid,1750209997887
mlb-mil-chc-2025-06-17,5899348323059455657630528606815138588415095483052205208567031442326527433126,552798,0.55,36.15,bid,1750209997887
mlb-mil-chc-2025-06-17,76440473074388722537799893602404687230922238288182630419521127770642474448937,552798,0.43,36.15,bid,1750209997887
mlb-mil-chc-2025-06-17,76440473074388722537799893602404687230922238288182630419521127770642474448937,552798,0.42,45.85,bid,1750209998227
mlb-mil-chc-2025-06-17,5899348323059455657630528606815138588415095483052205208567031442326527433126,552798,0.55,45.85,bid,1750209998227
mlb-mil-chc-2025-06-17,5899348323059455657630528606815138588415095483052205208567031442326527433126,552798,0.55,36.15,bid,1750209998227
mlb-mil-chc-2025-06-17,76440473074388722537799893602404687230922238288182630419521127770642474448937,552798,0.43,36.15,bid,1750209998227
mlb-mil-chc-2025-06-17,76440473074388722537799893602404687230922238288182630419521127770642474448937,552798,0.42,45.85,bid,1750209998312
mlb-mil-chc-2025-06-17,5899348323059455657630528606815138588415095483052205208567031442326527433126,552798,0.55,45.85,bid,1750209998312
mlb-mil-chc-2025-06-17,5899348323059455657630528606815138588415095483052205208567031442326527433126,552798,0.55,36.15,bid,1750209998312
mlb-mil-chc-2025-06-17,76440473074388722537799893602404687230922238288182630419521127770642474448937,552798,0.43,36.15,bid,1750209998312
mlb-mil-chc-2025-06-17,76440473074388722537799893602404687230922238288182630419521127770642474448937,552798,0.42,45.85,bid,1750209999306
mlb-mil-chc-2025-06-17,5899348323059455657630528606815138588415095483052205208567031442326527433126,552798,0.55,45.85,bid,1750209999306
mlb-mil-chc-2025-06-17,5899348323059455657630528606815138588415095483052205208567031442326527433126,552798,0.55,36.15,bid,1750209999306
mlb-mil-chc-2025-06-17,76440473074388722537799893602404687230922238288182630419521127770642474448937,552798,0.43,36.15,bid,1750209999306
mlb-mil-chc-2025-06-17,76440473074388722537799893602404687230922238288182630419521127770642474448937,552798,0.42,45.85,bid,1750209999397
mlb-mil-chc-2025-06-17,5899348323059455657630528606815138588415095483052205208567031442326527433126,552798,0.55,45.85,bid,1750209999397
mlb-mil-chc-2025-06-17,5899348323059455657630528606815138588415095483052205208567031442326527433126,552798,0.55,36.15,bid,1750209999397
mlb-mil-chc-2025-06-17,76440473074388722537799893602404687230922238288182630419521127770642474448937,552798,0.43,36.15,bid,1750209999397
mlb-mil-chc-2025-06-17,76440473074388722537799893602404687230922238288182630419521127770642474448937,552798,0.42,45.85,bid,1750209999502
mlb-mil-chc-2025-06-17,5899348323059455657630528606815138588415095483052205208567031442326527433126,552798,0.55,45.85,bid,1750209999502
mlb-mil-chc-2025-06-17,5899348323059455657630528606815138588415095483052205208567031442326527433126,552798,0.55,36.15,bid,1750209999502
mlb-mil-chc-2025-06-17,76440473074388722537799893602404687230922238288182630419521127770642474448937,552798,0.43,36.15,bid,1750209999502
mlb-mil-chc-2025-06-17,76440473074388722537799893602404687230922238288182630419521127770642474448937,552798,0.42,45.85,bid,1750209999596
mlb-mil-chc-2025-06-17,5899348323059455657630528606815138588415095483052205208567031442326527433126,552798,0.55,45.85,bid,1750209999596
mlb-mil-chc-2025-06-17,5899348323059455657630528606815138588415095483052205208567031442326527433126,552798,0.55,36.15,bid,1750209999596
mlb-mil-chc-2025-06-17,76440473074388722537799893602404687230922238288182630419521127770642474448937,552798,0.43,36.15,bid,1750209999596
mlb-mil-chc-2025-06-17,76440473074388722537799893602404687230922238288182630419521127770642474448937,552798,0.42,45.85,bid,1750209999728
mlb-mil-chc-2025-06-17,5899348323059455657630528606815138588415095483052205208567031442326527433126,552798,0.55,45.85,bid,1750209999728
mlb-mil-chc-2025-06-17,5899348323059455657630528606815138588415095483052205208567031442326527433126,552798,0.55,36.15,bid,1750209999728
mlb-mil-chc-2025-06-17,76440473074388722537799893602404687230922238288182630419521127770642474448937,552798,0.43,36.15,bid,1750209999728
mlb-mil-chc-2025-06-17,76440473074388722537799893602404687230922238288182630419521127770642474448937,552798,0.42,45.85,bid,1750209999829
mlb-mil-chc-2025-06-17,5899348323059455657630528606815138588415095483052205208567031442326527433126,552798,0.55,45.85,bid,1750209999829
mlb-mil-chc-2025-06-17,5899348323059455657630528606815138588415095483052205208567031442326527433126,552798,0.55,36.15,bid,1750209999829
mlb-mil-chc-2025-06-17,76440473074388722537799893602404687230922238288182630419521127770642474448937,552798,0.43,36.15,bid,1750209999829
mlb-mil-chc-2025-06-17,76440473074388722537799893602404687230922238288182630419521127770642474448937,552798,0.42,45.85,bid,1750209999906
mlb-mil-chc-2025-06-17,5899348323059455657630528606815138588415095483052205208567031442326527433126,552798,0.55,45.85,bid,1750209999906
mlb-mil-chc-2025-06-17,5899348323059455657630528606815138588415095483052205208567031442326527433126,552798,0.55,36.15,bid,1750209999906
